,R0,k,recovery
0,3.036619086302773,1.0678511705760056,0.03612118001019443
1,4.01954674530679,1.1819688654494056,0.09050606846827353
2,3.3529403450395416,0.2064064892094022,0.37935574092929686
3,1.2750563176579606,0.6622669605657485,0.10211457703907308
4,1.7024608684161693,0.2338999295336497,0.4234011771593042
5,4.126526418673479,1.1329353966441946,0.00014445126043324819
6,3.5611775653446194,0.8428059043581652,0.3792259797890308
7,4.480579383492509,1.6384476661104888,0.2991873558084512
8,1.739516411456925,1.151920341085557,0.24925951298107127
9,3.724783197745853,0.21967594046143146,0.5735307591302936
10,2.97276216843317,0.6968702073413902,0.1767465283614355
11,4.368250154726815,0.871931201042642,0.14570489424539185
12,5.103579772237284,0.43639778920879807,0.2647708585933867
13,3.6373751273652166,1.0352450007407492,0.10249354965451449
14,3.6467000547157538,0.5514274494348175,0.5386432091286024
15,4.31881090070687,1.1443482201519146,0.3366550018298139
16,4.562029359262882,1.685125843570396,0.19356138293385824
17,3.6354610231458038,0.7079045912521047,0.031166950194882415
18,4.823773901638102,0.9619441181065421,0.28594818715567044
19,5.078709078647742,0.559104141644908,0.03523121543437746
20,1.1310969351762226,0.8151559037819897,0.3338891985605103
21,3.3906499288726186,1.43256896379427,0.2830614966184243
22,4.355070524888858,1.5580432678377858,0.09137217869966184
23,2.788468037660469,0.5033673902926954,0.32281812813717276
24,3.3602405153650605,1.2161429411393585,0.4636538702313163
25,4.927919893371148,1.668818654298861,0.07787143801530144
26,3.2715166990972446,0.5657205711658564,0.2339493827164414
27,3.1405848634331157,0.8129502217440456,0.5744349915030116
28,3.601353612828881,1.3552874727269981,0.0720022541164006
29,1.6991726019316111,1.4625350265280581,0.3685604846018604
30,4.224778386860435,1.85217002636194,0.2888949529476794
31,3.147610267673868,0.9082206228801711,0.27988230383645873
32,2.4118226844477353,0.12658198396477183,0.16754792202903013
33,2.8428212781833158,1.8490742358828753,0.3034264172349401
34,4.377903266195302,0.6074699027709626,0.23158977740083167
35,0.019504436359714994,1.6025189436540865,0.10361489757566927
36,2.6045097419148786,0.18667813439775993,0.048456716323627
37,4.224906570582287,0.7919283855527041,0.4152536130485167
38,3.5546514520211563,1.3106672333507883,0.0965830718897003
39,4.195787147938782,1.6367979113531699,0.4622038959142675
40,4.424502906351345,1.3066325356442605,0.34470302742293457
41,1.1642164673039486,0.2119740134739212,0.07534031515949702
