,R0,k,recovery
0,4.237302138728941,1.1274412701942587,0.31985220989248475
1,2.944730370872726,1.7551454426087783,0.4388793747871146
2,3.440547707209764,1.5935385797042234,0.1441625420945718
3,2.551154677928242,0.9338653269786016,0.41446218729571616
4,2.7280039604236617,0.16389921244502936,0.46618971934763304
5,1.5764334456473286,0.5919621020529586,0.24748227017193794
6,4.402217444061717,1.0833125641402295,0.2864148677867248
7,3.1532896856050603,0.12985695152104826,0.18495284553868488
8,2.582644515565354,1.4456069829435192,0.23205064152428678
9,4.371640816534963,1.3131102556642147,0.2798863333471357
10,3.454674262517007,1.685933840069729,0.3680685906999418
11,2.808183363287419,1.0780915183775723,0.14214843057826354
12,3.500924469097562,0.7585293544564379,0.4868696037791553
13,4.1540464862892765,1.2599984726339901,0.1074207368103345
14,2.329569497613287,2.223739364644544,0.03874647177156032
15,2.968884565955659,1.137363515266531,0.4582301483529145
16,4.253461144920254,1.0905970944432548,0.19442064290537986
17,3.4382903432731817,0.3668519570893327,0.5235958830993606
18,0.36710092263300975,1.655900870475253,0.35305546165394297
19,2.8258727947080926,0.7648457443399977,0.17693436796101597
20,2.781220196611052,2.0128770744861217,0.26454729867086146
21,6.0003784383231675,2.117532612786775,0.02599398917752016
22,3.32303124299557,0.820562234222997,0.2024557323080157
23,4.51391451356487,0.34455385468298155,0.31297876382001155
24,2.7051801094529706,0.5143303959810732,0.1854233053032443
25,4.289751948998827,1.1945435777294728,0.26206309368050207
26,2.8625199844621645,0.11382852610141725,0.7006110400220629
27,2.724057453451253,0.9606703819025055,0.016178408973869962
28,3.5498669728466696,0.6838281222412372,0.6244655887983728
29,1.6569162697339255,0.7851076586054514,0.39516191244398735
30,2.95647171526736,1.6279013792404435,0.12809849170968263
31,4.09025639569457,1.161793512363037,0.2777701788814976
32,1.9784614889426138,2.034832120943409,0.3837872247537208
33,5.076353408013286,0.3615658541688357,0.17651408354794368
34,5.461803503527795,0.37155309651104984,0.35562914489393216
35,5.084117863909712,1.5542268470331013,0.17297035674117323
36,3.9005373462168267,1.2692692023379029,0.6601202143223467
37,2.723588435876595,0.9510212891223437,0.05873733408369128
38,2.6693602755487404,0.5270526427766368,0.1225041036600256
39,4.686859474318648,1.0306038365221353,0.11571081147961362
40,4.630450710953649,1.7116388231714081,0.19797495826378866
41,3.4049186026583804,1.598767965311417,0.41844824159602
42,0.31061300085785604,0.6134780962527334,0.07492388078658915
43,4.809485562386252,0.7429137798763638,0.19986267293105378
44,1.8534323357031919,0.0769012976302419,0.23601803945887323
45,2.6848986955439136,0.8556382174849371,0.1694292638001572
46,3.6338582115909963,0.8172036039989975,0.29924868919439146
47,5.493917422727135,1.3499474854228786,0.2824970749878865
48,2.3820630995913765,0.38729196690451784,0.2930000206181272
49,3.2717845400552887,0.5964941257571873,0.17209446966167996
50,3.367915762818823,0.6418800238804943,0.05710462022488888
51,2.743988737434483,1.0635056304233592,0.08397236817125729
52,3.050514908490106,0.31204658056910983,0.2596664329065073
53,4.292729631354987,0.6392642321413876,0.22805665729955107
54,2.6941902681075116,0.8849798718644897,0.4807174177362682
55,3.2273733624127114,0.8073287157971988,0.07752137282610082
56,2.4664753203442604,0.2750328325958131,0.12151493987998772
57,4.961173915921286,0.32271836184092373,0.5108945889768344
58,5.134627775612607,1.465867750606463,0.25238256304539547
59,3.310309370615844,1.0548598471930344,0.181816640209613
60,5.309226385873652,0.392788358425771,0.33658062564004454
61,3.3298872764188525,1.1936235301651803,0.4509045491744903
62,5.378284650643183,0.4517580121224647,0.20085061774610563
63,2.567914340884732,1.559219355281484,0.09078802345205994
64,5.555661763951093,2.400416246037164,0.3515764010209145
65,3.3336811121049488,1.3931794029395932,0.19176941028924077
66,2.513109539762493,2.080794607133053,0.44956505659871754
67,3.054607068947685,0.8357793173588526,0.028070973636487306
68,3.5569202624368486,1.0829236540204248,0.3411738983297926
69,4.516900504593842,0.8146179497631085,0.026611118174695747
70,3.260781994184962,1.1336591745862736,0.2567035107088488
71,0.8576719964572548,1.2696467806038432,0.052797473402321854
72,2.588737174887641,1.579310828518385,0.2416572192378386
73,1.0660873875449468,1.6638707436422906,0.2634765435290071
74,5.784331775898559,1.388254158641986,0.1991033245472788
75,3.5332169287134,0.6955741686883915,0.5167137081382387
76,1.1754426628852475,0.34466652336487114,0.17267749207180877
77,3.417016363719702,0.9696688474896827,0.43554165519786614
78,2.9669906276705182,1.1153971050556533,0.0759251154374509
79,3.5707716269981216,1.6889065091344801,0.11984092314065813
80,2.4597101303368296,2.248519405260688,0.04484963712663356
81,4.685840836999828,0.3289277078180164,0.5177711321873286
82,5.114271197665832,1.1804342623037831,0.593375603692027
83,4.322063615866867,1.4654898202881697,0.16146694089236052
84,5.529946143015227,0.7865688830694408,0.2825976111979212
85,2.81831562072657,0.9024435448722721,0.24166816037548727
86,1.7721243629040444,0.1937637292357698,0.23534393649630345
87,3.0337776741747957,1.2205159935633678,0.07554091817566043
88,4.04523607078422,0.2632434057444101,0.3150988487367975
89,4.131140829052963,0.7013573643597593,0.33047879251683
90,3.5741250000137215,2.3428457835102234,0.34160656347768587
91,0.7813077176426719,1.3902026035013155,0.21074564638874912
92,2.6985607362707023,0.9329572923644726,0.5728190245210415
93,2.7255703563969655,0.5767046296011396,0.5135096345823924
94,4.7684533187143465,0.11411068187599949,0.6232421174874463
95,2.8296377295596513,1.4136242044172418,0.16481392174315723
96,4.990814281027658,0.38014395585067356,0.070759854953478
97,3.757506875498513,1.211881247063673,0.5017200477076387
98,1.8713493437023092,0.5138997672761342,0.17587691890040552
99,4.285709102367063,0.7284523243516675,0.3254376767024948
